,hotel,ratings,review,real_date
949,스위스 그랜드 호텔,5,너무 깔끔하고 좋아요!♡,2019. 08. 05
950,스위스 그랜드 호텔,5,"직원분들 너무 친절하고 객실도 넓고 깨끗해요. 1층에 편의점 있어서 편리하구요, 위치가 좀 애매한 것 빼고는 만족입니다.",2019. 07. 27
951,스위스 그랜드 호텔,5,깨끗하고 좋았습니다. 쾌적한 숙소였어요.,2019. 07. 27
952,스위스 그랜드 호텔,5,아주좋아요,2019. 07. 21
953,스위스 그랜드 호텔,5,"오래된 호텔이지만 실내는 깨끗하고 잘 정돈되어있어요. 전기포트도 깨끗하더라구요. 침대는 물침대같이 많이 흔들리는 편이라 불편했어요.
수영장도 잘 이용했어요. 채광이 좋고 선베드도 많아요. 3레인 중 하나는 본격 수영용 레인이고, 두 레인에서 놀아야 하는데 끝 쪽은 1.7m라 다들 레인 앞쪽에만 몰려있어서 조금 불편한 감이 있어요. 수영장 샤워시설은 좀 아쉽네요.
그리고...친일재산 호텔인게 가장 큰 단점이네요.더보기",2019. 07. 17
954,스위스 그랜드 호텔,5,역시 힐튼! 높은 방으로 주시고 좋은곳에서 축구보면서 좋았어요~~,2019. 06. 22
955,스위스 그랜드 호텔,4,호텔외관은 낡았는데 안은 비교적 좋았습니다,2019. 06. 07
956,스위스 그랜드 호텔,5,굿 아주 좋아요,2019. 06. 05
957,스위스 그랜드 호텔,4,호텔스러운.딱 그정도,2019. 06. 02
958,스위스 그랜드 호텔,5,위치가 좋은 편은 아니었으나 시설이 잘 되어있어 좋았다. 베개도 푹신하고 깨끗했습니다 :),2019. 05. 19
959,스위스 그랜드 호텔,5,말이필요한가요 ㅎㅎ,2019. 05. 12
960,스위스 그랜드 호텔,5,엄청좋아요ㅎㅎ,2019. 05. 06
961,스위스 그랜드 호텔,5,오래된 곳이지만 깔끔하게 관리되어있네요 잘 쉬다왔습니다,2019. 05. 06
962,스위스 그랜드 호텔,5,방도 넓고 좋아요,2019. 05. 05
963,스위스 그랜드 호텔,5,상당히 좋았어요,2019. 04. 23
964,스위스 그랜드 호텔,4,위치가 대중교통으로 가기 조금 애매한것 빼고는 다 좋았습니다. 매우 만족합니다.,2019. 04. 14
965,스위스 그랜드 호텔,3,여자친구가 마음에 들어했어요. 마운틴 뷰 좋아요,2019. 04. 06
966,스위스 그랜드 호텔,5,너무 좋았어요 조용하고 뒤가 산이라 공기도 좋고 :),2019. 04. 06
967,스위스 그랜드 호텔,5,가성비가 엄청갑입니다!^^,2019. 03. 25
968,스위스 그랜드 호텔,5,"직원분들 서비스 친절도 너무 좋아요! 
사악한 가격이지만 굿굿굿",2019. 03. 17
969,스위스 그랜드 호텔,5,"힐튼이라서  서비스 침구류 대만족!

편안하게   잘  쉬다 왔습니다.",2019. 03. 13
970,스위스 그랜드 호텔,4,"아주,좋아요",2019. 03. 10
971,스위스 그랜드 호텔,5,부대시설너무 만족합니다. 해피아워공연 및 카페 피아노연주등 아침조식은 약간 부족할수있으나 객실상태나 위치 모두 대만족입니다. 패키지 가성비 강추합니다!!,2019. 03. 02
972,스위스 그랜드 호텔,4,좋아요오옹! ㅇ,2019. 02. 27
973,스위스 그랜드 호텔,5,"좋아서 연박까지 했네요 ㅎㅎㅎ 
직원분들 다 친절하시고 수영장 물도 깨끗하고
조용하고 ㅎㅎㅎ 다음에 또 이용하고 싶네요 ♥",2019. 02. 27
974,스위스 그랜드 호텔,5,"정말 좋았어요!
건물이 노후 됐다는 후기가 많았지만
생각이상으로 좋았어요!",2019. 02. 27
975,스위스 그랜드 호텔,5,"오래된 호텔이지만 깨끗하게 잘 관리된 호텔이예요
위치가 그래서 방에서 보이는 뷰 따위는 없지만 -.-
안락하게 쉬긴 좋았어요
위치 애매해서 대중교통은 살짝 불편해요
신촌쪽으로 가긴 좋고 조금 걸으면 지하철역도 있긴 합니다만 언덕을 오르내려야 합니다
그래도 다음에 또 이용하고 싶어요^^더보기",2019. 02. 22
976,스위스 그랜드 호텔,4,무난합니다~~,2019. 02. 17
977,스위스 그랜드 호텔,5,부대시설이 잘각춰있어 끊임없이오는곳,2019. 02. 16
978,스위스 그랜드 호텔,5,힐튼의 명성은 역시! 룸컨디션 좋았어요~^^,2019. 02. 12
979,스위스 그랜드 호텔,5,세면대 물이 잘 내려가지 않는 것 제외하면 다 좋았습니다.,2019. 02. 12
980,스위스 그랜드 호텔,5,마운틴뷰도 좋고 객실도 넓은 편입니다! 산중턱에 있어 조용하고 서울에서 가성비있게 푹쉬기 좋은 곳입니다:),2019. 02. 10
981,스위스 그랜드 호텔,5,룸업그레이드까지 해주셔서 편히 쉬다 갑니다!,2019. 02. 10
982,스위스 그랜드 호텔,5,좋았숩니다,2019. 02. 10
983,스위스 그랜드 호텔,5,세련되진않지만,2019. 02. 10
984,스위스 그랜드 호텔,5,깨끗하고 너무 좋았어요~~~,2019. 02. 08
985,스위스 그랜드 호텔,1,별로입니다,2019. 02. 07
986,스위스 그랜드 호텔,5,와이파이가 유료라는 것 빼고는 다 좋았어요~  침대가 정말 푹신해요,2019. 02. 01
987,스위스 그랜드 호텔,5,방이 너무 깨끗하구 침대도 푹신해서 좋았어요!!,2019. 01. 29
988,스위스 그랜드 호텔,1,낡았습니다,2019. 01. 29
989,스위스 그랜드 호텔,5,별로...,2019. 01. 29
990,스위스 그랜드 호텔,5,룸컨디션 너무너무 좋았습니다. 침대도 편하고 넓고 아주아주 잘쉬고 갑니다.,2019. 01. 26
991,스위스 그랜드 호텔,5,일찍 갔지만 트윈.. 그거 빼고 만족했습니다~,2019. 01. 20
992,스위스 그랜드 호텔,5,와이파이 유료인 내용만 제외 하고는 최고입니다.,2019. 01. 16
993,스위스 그랜드 호텔,5,"깔끔했으나, 싱글베드 2개를 주어 아쉬웠네요.
그래도 충분히 넓어서 그나마 괜찮았습니다.
수영장도 이용하고 좋았습니다. 깔끔하고 좋아요",2019. 01. 15
994,스위스 그랜드 호텔,4,"특1급 호텔 떠올릴때 기대수준 대부분 만족시켜 주었습니다. 다 좋았는데 소소한 몇가지 개선점만 쓸께요.

1. 호텔 사우나 습식 사우나 너무 뜨겁습니다. 5분 있다가는 화상 입을정도 입니다.
2. 지하 한식과.이탈리아 음식 같이 파는 곳 놀라운 가격대비 음식 퀄러티는 다소 아쉽습니다.
3. 객실 티브이.리모콘이 잘 작동하지 않습니다. 세게 꾹 눌러서 사용하라는 답변을 받았는데 먼저 교체해 주셨으면 하는 아쉬움 있었습니다.
4. 전체적으로 아이 동반 가족이 묵기에는 어색한 부분이 살짝 있었습니다. 이그제큐티브 라운지 영유아 동반 존을 만들어 입장가능하게 해주셨으면 좋겠습니다.더보기",2019. 01. 14
995,스위스 그랜드 호텔,5,깔끔하고 좋았습니다,2019. 01. 14
996,스위스 그랜드 호텔,5,"셔틀버스 시간 잘확인해서 다니시면 편하구요 ^^
너무 아늑하고 크고 깨끗한 방!
수영장부터 다양한 콘텐츠 ^^최고입니다!",2019. 01. 13
997,스위스 그랜드 호텔,4,이그제큐티브 패키지 이용했습니다. 직원들 친절하고 마음에 듭니다.,2019. 01. 10
998,스위스 그랜드 호텔,5,깨끗하고 정비가 잘되어잇어요,2019. 01. 08
999,스위스 그랜드 호텔,5,잘 쉬고갑니다,2019. 01. 07
1000,스위스 그랜드 호텔,5,좋아요오오~~,2019. 01. 06
1001,스위스 그랜드 호텔,4,너무 즐거운 투숙이었습니다 위치적인것 빼고는 만족합니다,2019. 01. 05
1002,스위스 그랜드 호텔,4,아주좋아요,2019. 01. 04
1003,스위스 그랜드 호텔,5,지하철에서는  멀지만  산주변이라 조용해서 좋아요. 올드한느낌이지만  그래서 더 좋습니다,2019. 01. 01
1004,스위스 그랜드 호텔,5,너무좋아요~~,2019. 01. 01
1005,스위스 그랜드 호텔,5,굿굿베리굿,2018. 12. 27
1006,스위스 그랜드 호텔,5,모두 최상입니다~,2018. 12. 25
1007,스위스 그랜드 호텔,4,패키지로 와서 라운지랑 조식 이용하게 됬는데 크리스마스 이브라서 그런지몰라도 기분탓인가 몰라도 분위기가 정말좋았고 2번째 이용인데도 깔끔하고 좋았고 음식들도 걍 음식점에서 사먹는다고 생각하고 먹으면 떨어지지않고 괜찮다 생각이 드네요 좋아요 ^~^,2018. 12. 24
1008,스위스 그랜드 호텔,3,잘 쉬였다 갑니다,2018. 12. 16
1009,스위스 그랜드 호텔,3,어매니티는 부족하지만 그럭저럭 괜찮아요!,2018. 12. 07
1010,스위스 그랜드 호텔,5,조용하고 아주 좋았습니다,2018. 12. 04
1011,스위스 그랜드 호텔,4,외관이 아쉽습니다만 내부는 좋습니다. 칫솔 치약이 없는건 아쉽네요,2018. 12. 01
1012,스위스 그랜드 호텔,5,"직원분들이 정말 친절하시고 안내를 잘해주셔서 기분좋게 쉬다가 가요.
아쉽다면 칫솔이나 치약이 기본으로 없어서 ㅎㅎ
시내랑 거리가 꽤 있어요",2018. 11. 25
1013,스위스 그랜드 호텔,5,"전체적 시설은 노후된느낌이 있는데 
룸은 좋았어요..침대가 일어날수없는 침대에요",2018. 11. 15
1014,스위스 그랜드 호텔,5,정말 최고의 호텔! 모든게 완벽했으나 교통편은 택시 추천입니다. 호텔 내에 편의점이 없으므로 입구앞 편의점 이용,2018. 11. 11
1015,스위스 그랜드 호텔,5,최고입니다,2018. 11. 10
1016,스위스 그랜드 호텔,5,조용하고 좋았어요,2018. 11. 03
1017,스위스 그랜드 호텔,5,특급 호텔답게 서비스 좋았습니다. 다른 호텔에 비해서 룸이 크고 침구류가 푹신하니 너무 좋아요. 조용하고 산이 보여서 편히 쉬고 가기 좋았습니다.,2018. 11. 03
1018,스위스 그랜드 호텔,5,아늑하고 친절한 호텔입니다. 객실 청결도가 아주 마음에 드네요.,2018. 10. 29
1019,스위스 그랜드 호텔,5,왜 호텔인지 알수있는 곳,2018. 10. 22
1020,스위스 그랜드 호텔,5,역시나호텔,2018. 10. 22
1021,스위스 그랜드 호텔,4,사진이랑 똑같습니다 오래된 건물이라서 욕실이 좀 그렇긴 한데 침구류를 깨끗합니다 가격이 좀 높은 편입니다 시설에 비해,2018. 10. 21
1022,스위스 그랜드 호텔,4,편해서 일박 더 하고 갑니다 아쉬운점이 있다면 와이파이 이용료가 9900원이예요 영화다운받아 보면서 쉬기엔... 좀..,2018. 10. 15
1023,스위스 그랜드 호텔,4,사우나도 나름 만족스럽고 객실이 커서 답답하지않아 좋았어요 침대 사이즈도 커서 잘 쉬다왔습니다,2018. 10. 15
1024,스위스 그랜드 호텔,5,만족합니다,2018. 10. 08
1025,스위스 그랜드 호텔,5,괜히 5급이 아니죠. 할인패키지에 야놀자 쿠폰에 저렴하게 이용했네요. 조식도 괜찮게 나오고 방도 무지 넓고 아늑하네요.돈만있다면 또 올게요~,2018. 10. 07
1026,스위스 그랜드 호텔,5,편안하고 룸서비스로 블루베리팬케이크 시켜먹얶어요 ㅎㄹ빠도 좋구여,2018. 10. 03
1027,스위스 그랜드 호텔,5,깔끔하고 좋습니다!,2018. 09. 29
1028,스위스 그랜드 호텔,1,시설이 별로에요,2018. 09. 29
1029,스위스 그랜드 호텔,5,진짜 서비스좋고 쾌,2018. 09. 29
1030,스위스 그랜드 호텔,4,"유료 와이파이인게 큰 감점요인
이거 만원 내고 쓰는 중",2018. 09. 28
1031,스위스 그랜드 호텔,4,ㅌㄱㄱㅆㅇ,2018. 09. 26
1032,스위스 그랜드 호텔,5,"집이랑 가까워서 부모님 모시고 동생이랑 갔는데
다 좋아요 잘쉬다가 갑니다",2018. 09. 26
1033,스위스 그랜드 호텔,5,굿입니다!!,2018. 09. 24
1034,스위스 그랜드 호텔,5,너무좋앗어요,2018. 09. 16
1035,스위스 그랜드 호텔,4,좀 오래됐지만 좋아요,2018. 09. 09
1036,스위스 그랜드 호텔,5,깔끔하고 좋습니다,2018. 08. 26
1037,스위스 그랜드 호텔,5,직원분들 친절하고 수영장도 넓은편이라 좋았어요!,2018. 08. 23
1038,스위스 그랜드 호텔,5,제 마음에 쏙 들었어요!! 어쩜 이렇게 넓고 고급스러운지요 진짜 쾌적하고 깔끔한 객실에 반해서 두번째 방문했어요 8층에 도착하였을때 엘레베이터가열리구 객실로 걸어가는복도에 디퓨저향기조차도 은은해서 기분을좋게해줬고 객실도착하자마자 창문을열어 뷰를확인해보니 1층의  수영장테라스 규모와 불빛조차도 황홀하게만들더군요  세번째갈때는 수영모와 실내수영복을 지참하여 꼭이용할꺼에요  객실안에는 응접실세트와 데스크가분리가되어있어서 메모를하거나책을보기에도 참편리하였고 테이블이 편안해서 마음조차도평온하게만들더군요  세면대로가서 손을씻을려고보니 세안대억 확대경이 있어서 여성분들 메이크업 또는 렌즈착용시 정말 편리하게 만들었더라구요더보기,2018. 08. 22
1039,스위스 그랜드 호텔,5,룸 컨디션도 좋고 스테프분들이 친절하시다. 다만 라운지 음식이 조금 아쉽다. 그래도 저렴한 가격에 호캉스를 누릴 수 있어서 좋았다.,2018. 08. 20
1040,스위스 그랜드 호텔,4,앙기모티.,2018. 08. 19
1041,스위스 그랜드 호텔,5,조오아요오,2018. 08. 19
1042,스위스 그랜드 호텔,5,역시 5성급은 다르네요. 전부 대만족입니다.,2018. 08. 19
1043,스위스 그랜드 호텔,4,호캉스는 처음이였는데 해피아워 음식이랑 조식이 그냥 그랬어요..이틀동안 거의 빵만 먹었음ㅠㅠ..수영장은 수영모 필수래서 안가고 사우나만 2번 했음ㅋㅋㅋ직원들은 친절하고 좋았어요,2018. 08. 19
1044,스위스 그랜드 호텔,5,"직원들이.그다지안친절하고
조식이든 뭐든...먹을게너무없네요",2018. 08. 15
1045,스위스 그랜드 호텔,5,"석식은 별로고 조식이 맛있습니다.
디저트류가 맛납니다.
석식뷔페에 기본 음료가 없는게 아쉬웠습니다.
침대는 짱크고 너무 탐나도록 좋았습니다.",2018. 08. 14
1046,스위스 그랜드 호텔,5,침대의 크기와 매트리스의 쿠션감이 예술입니다. 할 수만 있다면 침대를 내 방에 옮기고 싶었습니다. 조식도 나름 훌륭하고요. 해피아워와 수영장은 별로입니다. 잠 푹 자고 조식 맛있게 먹을 거면 여기 좋습니다.,2018. 08. 07
1047,스위스 그랜드 호텔,5,이쁘고깔끔하네요,2018. 08. 07
1048,스위스 그랜드 호텔,5,아주 좋아요!ㅎ,2018. 08. 04
1049,스위스 그랜드 호텔,4,"라운지 음식은 간단하다는 후기를 보고 갔기때문에 맥주한잔 마시기에는 좋음
11층 직원 언니들은 매우 친철함

11층 라운지에 애기들 데리고 들어오는 사람들이 많아서 소란스럽다
직원들이 안된다고 해도 짜증내면서 말안듣는다
그리고 방음이 안되서 앞 룸, 옆 룸에서 애기가 울면 자다가 깸
애기들 애들 라운지 출입 안된다고해도 말안듣는 사람들 때문에 보기에도 안좋았음

호텔은 아주 좋음더보기",2018. 08. 04
1050,스위스 그랜드 호텔,5,조아영zㅋㅋㅋ,2018. 08. 03
1051,스위스 그랜드 호텔,5,5성급호텔이라 서비스나 시설이 마음에 들었습니다,2018. 08. 02
1052,스위스 그랜드 호텔,4,안내해주시는 분이 친절해서 좋았어요. 복도쪽 방음이 조금 아쉬웠어요. 잘놀다갑니다.,2018. 08. 02
1053,스위스 그랜드 호텔,4,"자동차로 방문해서 방문위치는 불편함이 없었으나, 편의시설들이 많은 편이 아니라 그 부분에서 좀 불편했음. 

대부분의 음식(룸서비스 카페 등)이 비싼편에 속함.
베이커리는 빵의 종류가 다소 적지만 맛있는 편 !
수영장을 들리지 못해 너무 아쉽지만 재방문할 의향은 있음 !더보기",2018. 08. 02
1054,스위스 그랜드 호텔,5,잘머무르다가요,2018. 08. 01
1055,스위스 그랜드 호텔,5,좋았습니다,2018. 07. 29
1056,스위스 그랜드 호텔,5,"수영장이 아쉽네요ㅠ 물놀이보단 딱 수영을 위한..
그래도 시설, 서비스, 조식 다 좋았습니다~",2018. 07. 26
1057,스위스 그랜드 호텔,5,방도 넓고 주위가 산이라 풍경이 너무 좋더라구요 라운지는 체크아웃할때 커피만 한잔 마시고 나와서 정확하게는 모르겠어요 그래도 이 금액대로 잘 갔다온거같아서 너무 좋아요 재방문의사있어요~!,2018. 07. 25
1058,스위스 그랜드 호텔,3,"라운지랑 해피아워 이용하려고 이그제큐티브룸 예약한건데
라운지가 형편없었어요
핫밀 하나도 없구요
2박했는데 둘째날에는 캔맥주도 없었어요
조식도 내려가서 먹어야해서 불편했구요
룸은 리모델링해서 깔끔했고 수영장 라인이 넓고 물놀이가 아닌 운동을 할수 있는 라인이 따로 있는건 좋았구요더보기",2018. 07. 22
