,hotel,ratings,review,real_date,length
1293,롯데 호텔 서울,5,"접근성부터 친절도, 룸컨디션까지 최고였습니다. 서울 중심에 있는게 가장 큰 메리트인듯 합니다.",2020. 09. 03,52
1294,롯데 호텔 서울,4,객실입구에  클린존 방역 스티커가 있어 안심됬어요~위생 청결 객실컨디션 등 친절하시고 서비스가 너무 좋았습니다,2020. 09. 01,61
1295,롯데 호텔 서울,5,좋았어요이ㅠ 또 가고싶어용..ㅠ,2020. 08. 30,17
1296,롯데 호텔 서울,5,좋았습니다,2020. 08. 29,5
1297,롯데 호텔 서울,5,"직원분들도 친절하고, 교통도 편리하고 시설도 다 좋았습니다",2020. 08. 25,32
1298,롯데 호텔 서울,5,처음에 방에 들어갈 때부터 소독을 마친 클린존 스티커가 붙어있어서 믿음이 갔고 조식은 코로나 여파로 인하여 뷔페식이 아닌 조식 세트로 제공이 되었지만 이것도 나름 마음에 들었다. 그리고 롯데 백화점하고 접근성이 너무 좋아섴ㅋㅋ간편하게 쇼핑도 할 수있어서 만족스러웠고 호텔 내부 피트니스와 라운지를 이용할 때 다들 마스크 착용을 잘 해주셔서 그냥 고마웠다.. 호텔 내부 직원분들도 굉장히 친절해서 겨울에 또 와야겠다 생각을...☆,2020. 08. 24,239
1299,롯데 호텔 서울,4,라세느조식 맛있어요 드라이기 뜨거운바람 미풍?처럼 나오는거 빼곤 다좋았어요 남산뷰까지 보이면 참완벽했을거같아요,2020. 08. 17,61
1300,롯데 호텔 서울,4,휴가철에가서 ㅊ0크인 수영장 조식 다 웨이팅있어서 아쉬웠어요나머진 다 만족해요,2020. 08. 17,43
1301,롯데 호텔 서울,5,룸컨디션도 너무 좋고 서비스며 직원분들도 한분한분 너무 친절하게 대해주셔서 좋았어요😊 아래층에 롯백있는거 최고 지하철역이랑도 가깝고 해서 호캉스 제대로 즐겼네요!잘 쉬고 놀다 갑니다 이가격에 롯데호텔을 즐기다니! 넘 좋았어요~다만 아쉬웠던건 파르마 디저트 이용했는데 망고빙수는 너무 잘먹었지만 빵 및 케이크 류는 너무.. 아쉬웠어요ㅠㅠ 거의 반은 남긴거같아요 ㅎㅎ밥을 먹고간 상태라서 반정도만 먹어도 배불렀지만.. 그래도 맛있었으면 좋았을텐데 라는 아쉬움이 남네요!더보기,2020. 08. 11,263
1302,롯데 호텔 서울,5,롯데 호텔은 좋습니다.,2020. 08. 09,12
1303,롯데 호텔 서울,5,체크인할때 줄서서 오래 기다린거 빼곤 다 좋아요,2020. 08. 08,26
1304,롯데 호텔 서울,5,최고였어요!,2020. 08. 07,6
1305,롯데 호텔 서울,5,빙수도맛있었고 방도 넓고 깨끗하고 좋았습니당~~,2020. 08. 05,26
1306,롯데 호텔 서울,5,비 내리는 서울 풍경을 즐길 수 있었던 시간이었습니다. 호텔 훌륭하고 친절합니다. 출장에서만 경험했던 서비스를 누릴 수 있어 즐거웠습니다. ^^,2020. 08. 02,80
1307,롯데 호텔 서울,5,깨끗하고 좋아요,2020. 08. 01,8
1308,롯데 호텔 서울,5,잘쉬다갑니다,2020. 07. 28,6
1309,롯데 호텔 서울,5,전반적으로 만족합니다^^,2020. 07. 28,13
1310,롯데 호텔 서울,5,라세느 꼭 가세요 그거안가면 간거아님 ㄹㅇ,2020. 07. 26,23
1311,롯데 호텔 서울,5,직원분들의 몸에베인 친절... 다른 오성급과도 차별화된 느낌입니다.,2020. 07. 26,37
1312,롯데 호텔 서울,5,"체크인 시간보다 일찍 도착해서 캐리어만 우선 맡기려 했는데 7월25일 성수기임에도 불구하고 얼리체크인을 해주셔서 1시에 일찍 체크인할 수 있었습니다. 로비, 프론트, 전화응대, 룸서비스 모두 너무 친절하셨고룸도 매우 깨끗하고 만족스러웠습니다. 지하로 내려가면 롯데백화점과 연결되어 있는 부분도 마음에 들었고, 엘리베이터 개수도 충분하여 20초 이상 기다린적이 없는 것 같아요. 조식은 두말할 것 없구요^^재방문 의사가 아주많이 있습니다.더보기",2020. 07. 26,247
1313,롯데 호텔 서울,5,불편한일이 있었으나 하우스키핑 매니저님의 대처로 잘 다녀옴,2020. 07. 20,32
1314,롯데 호텔 서울,5,야식도 먹고 친절하고 좋았어요,2020. 07. 20,16
1315,롯데 호텔 서울,5,고데기랑 바디로션 을 저희가 못찾은건진 모르겠는데 없어서 불편했던 것 빼고는 다 좋았어요:),2020. 07. 19,51
1316,롯데 호텔 서울,5,그냥 좋아요 시내에서 젤좋은위치와 부대시설,2020. 07. 18,23
1317,롯데 호텔 서울,4,"우선 깨끗하고, 다들 너무 친절하세용 수영장이 초큼 작고 사람이 많아유",2020. 07. 17,39
1318,롯데 호텔 서울,5,완전좋앗어요,2020. 07. 14,6
1319,롯데 호텔 서울,5,서비스 너무 좋아요~!,2020. 07. 12,12
1320,롯데 호텔 서울,5,👍👍👍👍👍👍👍,2020. 07. 11,7
1321,롯데 호텔 서울,5,즐거웠습니다...감사해요,2020. 06. 27,13
1322,롯데 호텔 서울,5,그냥 굿입니다,2020. 06. 03,7
1323,롯데 호텔 서울,3,괜찮앗어요,2020. 05. 22,5
1324,롯데 호텔 서울,5,너무 좋았습니다,2020. 05. 12,8
1325,롯데 호텔 서울,5,좋았어요 굳뜨,2020. 05. 05,7
1326,롯데 호텔 서울,5,또 오고 싶네요~,2020. 01. 01,9
1327,롯데 호텔 서울,5,매우좋습니다.,2020. 01. 01,7
1328,롯데 호텔 서울,5,서비스좋고 다 좋습니다~,2019. 12. 26,13
1329,롯데 호텔 서울,5,"친절하고 시설도 좋구 다좋았어요~~ ,다만 위층에서 딱딱소리가 주기적으로 났습니다...",2019. 12. 15,48
1330,롯데 호텔 서울,5,가족끼리 와서 편하게 쉬었습니다,2019. 12. 05,17
1331,롯데 호텔 서울,5,침대 가져오고 싶다,2019. 10. 13,10
1332,롯데 호텔 서울,5,좋아요~~~~,2019. 09. 11,7
1333,롯데 호텔 서울,5,잘쉬다갑니다,2019. 08. 21,6
1334,롯데 호텔 서울,5,너무 좋습니다 ㅎㅎ,2019. 08. 16,10
1335,롯데 호텔 서울,5,피곤했는데 잘 쉬다 갑니다주변 편의점이 많이 없는게 아쉬웠네요조식은 진짜 맛있었습니다,2019. 08. 12,47
1336,롯데 호텔 서울,5,편안하니 좋았어요 조식도 맛있었구요,2019. 08. 05,19
1337,롯데 호텔 서울,4,5성급 호텔이라 서비스부터가 달랐어요~조용히 잘 쉬었다가요수영장이랑 피트니스센터 이용해보고싶었는데ㅠㅜ수영복이없어서 못해봤지만..집이랑 가까워서 차량없이도 편히 있다갑니다더보기,2019. 07. 15,97
1338,롯데 호텔 서울,5,비싼값합니다. 다음 휴가때 또 오고싶네요.,2019. 07. 14,23
1339,롯데 호텔 서울,5,컨디션이야 최고죠.차를 가져갔지만 주차도 편했고 또 명동에 가서 돌아다니기도 수월하고..다만 체크아웃 하고 주차장에서 나가려는데 요즘 수입차량들 시동 끄면 자동으로 사이드도 잠기는 지라.. 이중주차 해둔 차량에 전화번호도 없어서 30분은 기달헜네요.,2019. 06. 27,139
1340,롯데 호텔 서울,4,무난한 숙소,2019. 05. 26,6
1341,롯데 호텔 서울,5,가격빼고 다 좋아요,2019. 04. 29,10
1342,롯데 호텔 서울,2,청소방 옆방이라 시끄러웠습니다,2019. 04. 20,16
1343,롯데 호텔 서울,5,깨끗하고 친절해요조식뷔폐도 훌륭하고사우나 스파도 여유있게 즐기고 다음호캉스도 롯데호텔서울~~~,2019. 03. 04,52
1344,롯데 호텔 서울,5,TV다시보기 서비스가 없는것 빼고는 다 좋네요^^,2019. 03. 03,27
1345,롯데 호텔 서울,5,훌륭합니다. 조식 굿,2019. 02. 13,11
1346,롯데 호텔 서울,5,위치도 좋고 다 좋았어요 애프터눈티는좀실망스러웠네요,2019. 02. 12,28
1347,롯데 호텔 서울,5,완전 좋아요!!,2019. 02. 09,8
1348,롯데 호텔 서울,4,친절한 서비스 그리고 객실 상태도 좋았고조식 또한 담백한 음식 위주로 되어있었고과일도 신선해서 아주 만족스러웠습니다다음에 방문할 때에는 1박 이상 머무르고 싶네요,2019. 02. 04,90
1349,롯데 호텔 서울,5,좋아용요용,2019. 02. 01,5
1350,롯데 호텔 서울,5,"아주 만족합니다. 특급호텔이 갖춰야 할 덕목들을 두루 경험할 수 있습니다. 프리미어나 디럭스의 경우 본관이라, 건물 연식에 따른 부분은 어쩔 수 없습니다. 다만, 백화점(전철)과의 직접 연결, 불편사항에 대한 즉각 반응 등 매우 편리했습니다. 식사도 역시 맛있고, 전체적으로 만족할만한 경험이었습니다. 주말에는 근방에 차가 엄청 막히니, 전철로 방문하는 것도 방법입니다. 다음에 또 방문하겠습니다.",2019. 01. 22,222
1351,롯데 호텔 서울,5,감사합니당,2019. 01. 06,5
1352,롯데 호텔 서울,5,쇼핑하기도편하고 깨끗하고 만족하였습니다,2019. 01. 06,21
1353,롯데 호텔 서울,5,가자핮니다,2019. 01. 04,5
1354,롯데 호텔 서울,5,정말조항요,2018. 12. 22,5
1355,롯데 호텔 서울,5,워낙 복잡한 곳이지만 교통부분만 제외한다면 매우만족합니다,2018. 11. 16,31
1356,롯데 호텔 서울,4,오랫만에 퇴근후 호캉스 제대로 즐겼네요오후 8시 체크인하고 레이트체크아웃 신청했는데 흔쾌히 1시간 연장해주셨어요감사합니다~참 조식뷔페 분위기 조용하고 맛있었어요*^^*,2018. 10. 15,93
1357,롯데 호텔 서울,5,엄마랑 동생이랑 셋이 잘 쉬다 왔어요 >< 롯데호텔은 언제나 만족!,2018. 09. 23,37
1358,롯데 호텔 서울,5,말이 필요없습니다. 서비스 최고 조식도 최고였습니다.,2018. 08. 29,29
1359,롯데 호텔 서울,5,가성비 대비 굿,2018. 08. 25,8
1360,롯데 호텔 서울,5,"특급호텔답게 모든 부분이 만족스러웠습니다.우선 동선 자체가 편합니다. 롯데백화점과 호텔 간 이동이 자유로워, 이 더운 날 굳이 밖에 있을 필요가 없습니다. 생각보다 주차장이 작았는데, 차량 입출차가 수월해 문제 없었습니다. 건물 자체는 오래됐으나, 관리가 잘 이뤄져 숙박과 여가를 즐기는데 전혀 문제 없었습니다. 직원분들 친절도야 두말하면 잔소리고요. 조식도 아주 훌륭합니다. 좋은 자재로 만들었다는 생각이 듭니다. 근래에 먹은 호텔 조식 중 최고입니다. 룸의 컨디션도 좋습니다. 다만, tv는 구형이네요. 수영장이나 사우나 등 부대시설을 즐기는 것도 편리하고 편했습니다. 날이 조금 쌀쌀해지면 또 방문하겠습니다.더보기",2018. 08. 20,346
1361,롯데 호텔 서울,5,좋았습니다.여름에 실내에서 편하게 쉬었네요,2018. 08. 16,23
1362,롯데 호텔 서울,5,호캉스로 잘놀다와씀니다.다만 수영장에 사람들이 너무많아서 그거빼고는 좋았어요~,2018. 08. 10,43
1363,롯데 호텔 서울,5,교통과 접근성 편리하고 서비스 최고!,2018. 08. 08,20
1364,롯데 호텔 서울,5,한번씩 다녀갈만 해요,2018. 08. 05,11
1365,롯데 호텔 서울,5,직원분들도 넘 친절하고 잘쉬다갑니다!,2018. 08. 04,20
1366,롯데 호텔 서울,4,정말 좋았습니다. 다만 지금 공사기간입니다. 나머지는 더할나위 없었네요,2018. 08. 04,39
1367,롯데 호텔 서울,4,위치도 좋고 시원하고 다 좋은데 조금 낡음ㅋㅋㅋ,2018. 08. 02,26
1368,롯데 호텔 서울,5,투숙하는 날 ㅠ 퀴어축제 때문에 너무 시끄러웠어요 ㅠㅠ 그거만 빼면 다 좋았네요 질 쉬다갑니다~,2018. 07. 15,53
1369,롯데 호텔 서울,5,깨끗하고 직원분들 친절해요,2018. 05. 25,14
1370,롯데 호텔 서울,5,좋은 호텔이라 편하게 쉬다왔어요!,2018. 05. 10,18
1371,롯데 호텔 서울,4,하루 더 있었는데 방이 건조한거 빼고 좋아요.,2018. 03. 26,25
1372,롯데 호텔 서울,4,클럽라운지 패키지가 좋아요~,2018. 03. 25,15
1373,롯데 호텔 서울,2,괜찮았어요~~,2018. 03. 05,7
1374,롯데 호텔 서울,5,정말 직원분들도친절하구 객실도깨끗하고 편하게잘쉬다갔습니다~@,2018. 02. 24,33
1375,롯데 호텔 서울,4,정보가 넘어오는 시간이 걸리는 걸 모르고 예약하고 한시간내 도착해 체크인했더니 정보가 안 떠서 처리하느라 조금 걸렸음에도 불구하고 직원분들 짜증하나없이 매우 친절하게 도와주셨네요늦잠을 자서 체크아웃 시간 이십분정도 넘겨서 나갔는데도..짜증일도안내시고 푹 쉬다가 가요~,2018. 01. 31,149
1376,롯데 호텔 서울,5,가족끼리 오랜만에 모여서 좋은시간 보냈어요~직원분들 정말친절하고 객실 청결도 좋네요다음에 또 올게요11,2017. 10. 22,57
1377,포시즌스 호텔 서울,5,시설과 친절함 모두 만족,2022. 04. 02,13
1378,포시즌스 호텔 서울,5,시설 고급스러움 접근성 F&B 다 만족합니다.정말 친절합니다,2022. 04. 02,33
1379,포시즌스 호텔 서울,4,"얼리 체크인 요청도 받아주시고, 조용히 잘 쉬다 왔습니다 ~교X생명 View는 좀 아쉬웠지만 ㅎㅎ",2022. 04. 01,54
1380,포시즌스 호텔 서울,5,너무 좋았어요 깨끗하고 친절하고 맛있고 또가고싶은곳이에요 아이들 웰컴선물에 디저트 텐트 등등 포시즌스 뷔페 원래 맛있는줄 알앗지만 조식은 솔직히 기대 안햇는데 기대이상으로 너무 맛있었네요주변에 먹거리 놀거리도 많아서 가족들 아이들과 가기에도 연인과 가기 좋을 것 같아요,2022. 03. 21,150
1381,포시즌스 호텔 서울,5,아주 만족스럽게 시간을 보내고 왔습니다,2022. 03. 21,21
1382,포시즌스 호텔 서울,5,"가본 호텔중에서도 최상급인것같습니다.숙소 컨디션, 안내해주시는 직원들 진짜 다 베스트에요 숙소를 떠나고 싶지 않았어요..",2022. 03. 21,67
1383,포시즌스 호텔 서울,5,"포시즌스 호텔*프리미엄 킹 예약-발렛1회해줌 프로그램은 전 날 링크보내주면 예약해야 가능)호텔로비- 주말인거 대비 복작복작 하지 않았음- 아주 넓진 않지만 불멍하는곳과 쇼파 있어서 대기하기 좋앗음- 세시 체크인인데 한시 도착해서 체크인 하고 호텔 들어감(안될수도 있음)- 수유실은 지하1층에 있었음(로비에서 기저귀갈려면 지하1층으로 고고)방- 많이 넓진 않지만 창이 좋아 좁아보이지 않음-텐트있어서 리아 좋아함-침대가드,아기의자,수유필요준비물 요청하면 준비해줌- 욕실이 침대에서 보여서 욕조에 넣고 편하게 있을 수 있음-아기욕조있음, 발받침 있음목용용품있음(애기도) -아기슬리퍼,아기가운 있음(수영장갈때 아기가운가져가서 올때 입혀서 돌아옴)-블라인드 내렸지만 밝음-룸서비스는 불편했음(아이패드로 소통)식사-조식많이 넓진 않지만 복작하지도 않았음메뉴 다양하다 생각함 (아기메뉴따로있음-하지만 먹진 않음-커피는 맛잇었는데 라떼는 그닥이었엄-프렌치토스트 최고(달고나느낌)-금방 금방 치워줌-친절함수영장-많이 크진 않음-어린이풀 따로 있음-사우나있음-수영풀있음-수영모필수-베드있음(대기)키즈라운지(프로그램)-쿠키-버블*키즈라운지레고,블록,그림그리기 할 건 있음ㅋㅋ(십분내외로끝남)-진행하는곳이 더웠음-내부에 화장실있음더보기",2022. 02. 27,624
1384,포시즌스 호텔 서울,5,너무 좋아서 또가고싶은곳이에요!,2022. 02. 22,17
1385,포시즌스 호텔 서울,5,최고였어요,2022. 02. 20,5
1386,포시즌스 호텔 서울,5,너무 즐겁고 좋은 시간이었습니다,2022. 02. 20,17
1387,포시즌스 호텔 서울,5,매우 좋았어요!!,2022. 02. 09,9
1388,포시즌스 호텔 서울,5,좋네요여켜켜켠,2022. 01. 26,7
1389,포시즌스 호텔 서울,5,직원분들 친절하고 방이 깔끔해요 조식도 맛있는게 너무 많고 넓어요,2022. 01. 23,36
1390,포시즌스 호텔 서울,5,너무 친절하셨고 적당한 친절에 부딤스럽지도 않아서 좋았던 것 같아요 담번에도 또 방문할게여 감사합니다 :),2022. 01. 16,59
1391,포시즌스 호텔 서울,5,역시 포시즌스입니다! 툭히 헬쓰장은 고급중에 고급!  뷰는 말할것도 없구요~~👍,2021. 12. 04,44
1392,포시즌스 호텔 서울,5,좋습니다.,2021. 12. 04,5
1393,포시즌스 호텔 서울,5,직원분들 친절하세요. 너무 편안하게 쉬다 갑니다.,2021. 12. 01,27
1394,포시즌스 호텔 서울,5,서비스 최고에요 !! 여기서 살고싶어요 …,2021. 10. 24,23
1395,포시즌스 호텔 서울,5,좋아요ㅎㅎㅎ,2021. 10. 18,6
1396,포시즌스 호텔 서울,5,너무너무좋아요,2021. 09. 18,7
1397,포시즌스 호텔 서울,5,깔끔하네요,2021. 09. 14,5
1398,포시즌스 호텔 서울,5,소문대로 서비스&분위기 등등 전부 다 맘에 들었던 곳. 지하에 찰스 H 바도 분위기 굿! 혼잡 시간에 가서 그런지 조식먹을때 조금 기다렸던 건 아쉬웠어요. 1000일 기념으로 갔는데 정말 행복한 시간 보내고 왔어요 :),2021. 08. 30,122
1399,포시즌스 호텔 서울,5,직원분들 정말 친절하고 좋습니당,2021. 08. 26,17
